trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1795,False,"{'a': 0.5, 'e': 0.1724046228885551}",25,0,-22.362886948877097,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
1796,False,"{'a': 0.5, 'e': 0.17163723523288454}",20,0,-38.07573727919647,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
1797,False,"{'a': 0.5, 'e': 0.1708697434207078}",25,0,-93.8650060024265,"{0: 20, 1: 0, 2: 1, 3: 3, 4: 1}",0
1798,False,"{'a': 0.5, 'e': 0.17010214791777054}",25,0,-36.280894111561565,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
1799,False,"{'a': 0.5, 'e': 0.16933444918988072}",25,0,13.89504036749273,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1800,False,"{'a': 0.5, 'e': 0.16856664770290963}",20,0,-75.58950268605386,"{0: 14, 1: 1, 2: 1, 3: 4, 4: 0}",0
1801,False,"{'a': 0.5, 'e': 0.16779874392279087}",30,0,-25.66644686193074,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
1802,False,"{'a': 0.5, 'e': 0.16703073831551948}",20,0,-18.279233313378565,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1803,False,"{'a': 0.5, 'e': 0.1662626313471532}",30,0,-35.91355705523693,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1804,False,"{'a': 0.5, 'e': 0.1654944234838103}",25,0,-47.775332779244884,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
1805,False,"{'a': 0.5, 'e': 0.16472611519167102}",25,0,-30.732410567086358,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
1806,False,"{'a': 0.5, 'e': 0.16395770693697656}",20,0,-27.065021265856366,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1807,False,"{'a': 0.5, 'e': 0.1631891991860281}",20,0,-109.66702232576587,"{0: 14, 1: 0, 2: 1, 3: 4, 4: 1}",0
1808,False,"{'a': 0.5, 'e': 0.16242059240518802}",20,0,-17.551421136385727,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1809,False,"{'a': 0.5, 'e': 0.161651887060878}",20,0,-3.137144206943731,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1810,False,"{'a': 0.5, 'e': 0.16088308361958015}",30,0,-134.17552841620682,"{0: 22, 1: 0, 2: 1, 3: 7, 4: 0}",0
1811,False,"{'a': 0.5, 'e': 0.1601141825478361}",20,0,-51.93809579680568,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
1812,False,"{'a': 0.5, 'e': 0.1593451843122461}",25,0,-66.64684874013652,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
1813,False,"{'a': 0.5, 'e': 0.15857608937947}",25,0,-11.280994105679023,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
1814,False,"{'a': 0.5, 'e': 0.1578068982162263}",25,0,-37.770502345450126,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
1815,False,"{'a': 0.5, 'e': 0.15703761128929133}",25,0,-53.53622842951264,"{0: 21, 1: 0, 2: 1, 3: 3, 4: 0}",0
1816,False,"{'a': 0.5, 'e': 0.1562682290655003}",20,0,23.524567526635302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1817,False,"{'a': 0.5, 'e': 0.15549875201174548}",20,0,4.936718573966629,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1818,False,"{'a': 0.5, 'e': 0.15472918059497726}",20,0,-58.28973476495365,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1819,False,"{'a': 0.5, 'e': 0.1539595152822033}",25,0,3.4613733521080814,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1820,False,"{'a': 0.5, 'e': 0.15318975654048766}",25,0,-40.08951314013985,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
1821,False,"{'a': 0.5, 'e': 0.15241990483695167}",20,0,-7.069784416275403,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1822,False,"{'a': 0.5, 'e': 0.15164996063877312}",25,0,-47.596659713909425,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
1823,False,"{'a': 0.5, 'e': 0.1508799244131852}",25,0,-69.7509009264304,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1824,False,"{'a': 0.5, 'e': 0.15010979662747795}",20,0,-35.387495547336094,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1825,False,"{'a': 0.5, 'e': 0.14933957774899598}",25,0,-58.88165548961128,"{0: 21, 1: 0, 2: 0, 3: 4, 4: 0}",0
1826,False,"{'a': 0.5, 'e': 0.14856926824513988}",25,0,-57.34641134732574,"{0: 21, 1: 0, 2: 0, 3: 4, 4: 0}",0
1827,False,"{'a': 0.5, 'e': 0.14779886858336527}",20,0,-0.934574823124818,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1828,False,"{'a': 0.5, 'e': 0.14702837923118176}",20,0,-46.67227336232022,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1829,False,"{'a': 0.5, 'e': 0.1462578006561543}",25,0,-91.16938412373536,"{0: 20, 1: 1, 2: 0, 3: 3, 4: 1}",0
1830,False,"{'a': 0.5, 'e': 0.1454871333259011}",30,0,-20.931240176581035,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
1831,False,"{'a': 0.5, 'e': 0.1447163777080949}",20,0,-64.19199151547649,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1832,False,"{'a': 0.5, 'e': 0.14394553427046197}",30,0,-19.62131536478304,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
1833,False,"{'a': 0.5, 'e': 0.1431746034807813}",25,0,-49.50534931401063,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1834,False,"{'a': 0.5, 'e': 0.14240358580688545}",20,0,-95.17417437565855,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
1835,False,"{'a': 0.5, 'e': 0.1416324817166598}",30,0,-6.708442364300201,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
1836,False,"{'a': 0.5, 'e': 0.14086129167804143}",30,0,-36.99050518025742,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
1837,False,"{'a': 0.5, 'e': 0.1400900161590205}",20,0,-42.62624420176828,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1838,False,"{'a': 0.5, 'e': 0.13931865562763815}",20,0,27.182031293379463,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1839,False,"{'a': 0.5, 'e': 0.13854721055198777}",30,0,-38.420339780651574,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",0
1840,False,"{'a': 0.5, 'e': 0.13777568140021407}",20,0,-37.654212219459545,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1841,False,"{'a': 0.5, 'e': 0.1370040686405121}",35,0,-79.44306882664912,"{0: 28, 1: 2, 2: 1, 3: 4, 4: 0}",0
1842,False,"{'a': 0.5, 'e': 0.13623237274112854}",20,0,13.252113628917519,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1843,False,"{'a': 0.5, 'e': 0.13546059417035963}",25,0,-63.837498700769274,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",0
1844,False,"{'a': 0.5, 'e': 0.13468873339655243}",20,0,-4.432694296419772,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1845,False,"{'a': 0.5, 'e': 0.13391679088810396}",30,0,-20.066530204164028,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
1846,False,"{'a': 0.5, 'e': 0.13314476711346007}",25,0,-11.545376328533235,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1847,False,"{'a': 0.5, 'e': 0.13237266254111663}",30,0,11.100720605288467,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1848,False,"{'a': 0.5, 'e': 0.13160047763961857}",20,0,-3.79431238766118,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1849,False,"{'a': 0.5, 'e': 0.13082821287755889}",20,0,21.400514433238488,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1850,False,"{'a': 0.5, 'e': 0.13005586872357988}",25,0,-0.8812234982331737,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1851,False,"{'a': 0.5, 'e': 0.12928344564637123}",30,0,-34.07115042816932,"{0: 27, 1: 0, 2: 0, 3: 3, 4: 0}",0
1852,False,"{'a': 0.5, 'e': 0.12851094411467112}",20,0,5.188305939959419,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1853,False,"{'a': 0.5, 'e': 0.12773836459726534}",20,0,11.164472743981781,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1854,False,"{'a': 0.5, 'e': 0.12696570756298634}",35,0,-2.2295096181164595,"{0: 33, 1: 0, 2: 0, 3: 2, 4: 0}",0
1855,False,"{'a': 0.5, 'e': 0.12619297348071448}",30,0,-25.097796798132045,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
1856,False,"{'a': 0.5, 'e': 0.1254201628193761}",20,0,-61.834041692863266,"{0: 16, 1: 0, 2: 0, 3: 4, 4: 0}",0
1857,False,"{'a': 0.5, 'e': 0.12464727604794451}",20,0,-50.651181549141015,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
1858,False,"{'a': 0.5, 'e': 0.12387431363543934}",20,0,-27.3153982481928,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1859,False,"{'a': 0.5, 'e': 0.12310127605092538}",30,0,-51.67125169129759,"{0: 25, 1: 1, 2: 1, 3: 3, 4: 0}",0
1860,False,"{'a': 0.5, 'e': 0.12232816376351376}",25,0,-96.35733852002073,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
1861,False,"{'a': 0.5, 'e': 0.12155497724236086}",20,0,-5.22955355763774,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1862,False,"{'a': 0.5, 'e': 0.12078171695666753}",20,0,4.287022200292732,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1863,False,"{'a': 0.5, 'e': 0.12000838337568025}",25,0,-22.119661810495554,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
1864,False,"{'a': 0.5, 'e': 0.11923497696868904}",25,0,-76.15828116740742,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
1865,False,"{'a': 0.5, 'e': 0.11846149820502883}",20,0,-4.324639842454556,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1866,False,"{'a': 0.5, 'e': 0.11768794755407844}",20,0,-3.633547634788261,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1867,False,"{'a': 0.5, 'e': 0.11691432548525967}",25,0,-25.711671089052057,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1868,False,"{'a': 0.5, 'e': 0.1161406324680385}",20,0,-91.09048662917945,"{0: 15, 1: 1, 2: 0, 3: 3, 4: 1}",0
1869,False,"{'a': 0.5, 'e': 0.11536686897192314}",20,0,-24.010602835374506,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1870,False,"{'a': 0.5, 'e': 0.11459303546646518}",30,0,-11.679367308671685,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
1871,False,"{'a': 0.5, 'e': 0.11381913242125873}",20,0,-60.872459344116045,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 0}",0
1872,False,"{'a': 0.5, 'e': 0.1130451603059394}",20,0,-62.41486647672674,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1873,False,"{'a': 0.5, 'e': 0.11227111959018543}",20,0,18.4335502180954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1874,False,"{'a': 0.5, 'e': 0.11149701074371664}",30,0,-34.21400583351075,"{0: 26, 1: 0, 2: 2, 3: 2, 4: 0}",0
1875,False,"{'a': 0.5, 'e': 0.11072283423629355}",20,0,-4.0903253412161025,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1876,False,"{'a': 0.5, 'e': 0.10994859053771862}",25,0,-20.287792951871314,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1877,False,"{'a': 0.5, 'e': 0.10917428011783423}",30,0,-16.03317820293301,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
1878,False,"{'a': 0.5, 'e': 0.10839990344652385}",20,0,-35.10481051025771,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1879,False,"{'a': 0.5, 'e': 0.10762546099371122}",30,0,-2.634862430262075,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1880,False,"{'a': 0.5, 'e': 0.1068509532293593}",30,0,-58.3239274951185,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
1881,False,"{'a': 0.5, 'e': 0.10607638062347156}",25,0,-58.74823979868641,"{0: 21, 1: 0, 2: 0, 3: 4, 4: 0}",0
1882,False,"{'a': 0.5, 'e': 0.10530174364608998}",30,0,-31.23538642158808,"{0: 27, 1: 0, 2: 0, 3: 3, 4: 0}",0
1883,False,"{'a': 0.5, 'e': 0.1045270427672962}",20,0,-16.722759813041815,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1884,False,"{'a': 0.5, 'e': 0.10375227845721069}",25,0,-67.0851232611562,"{0: 20, 1: 1, 2: 0, 3: 4, 4: 0}",0
1885,False,"{'a': 0.5, 'e': 0.10297745118599173}",25,0,8.042821952983743,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1886,False,"{'a': 0.5, 'e': 0.10220256142383649}",30,0,-29.215643233140415,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",0
1887,False,"{'a': 0.5, 'e': 0.10142760964098002}",20,0,-40.201733269089225,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1888,False,"{'a': 0.5, 'e': 0.10065259630769438}",25,0,8.259429201737836,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1889,False,"{'a': 0.5, 'e': 0.09987752189428985}",20,0,0.46163674281012934,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1890,False,"{'a': 0.5, 'e': 0.0991023868711129}",30,0,-58.587738473364375,"{0: 25, 1: 1, 2: 1, 3: 3, 4: 0}",0
1891,False,"{'a': 0.5, 'e': 0.09832719170854745}",30,0,-8.700540460184941,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
1892,False,"{'a': 0.5, 'e': 0.09755193687701388}",30,0,-9.291435380768645,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
1893,False,"{'a': 0.5, 'e': 0.09677662284696817}",20,0,4.6828652290311545,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1894,False,"{'a': 0.5, 'e': 0.09600125008890306}",25,0,-113.28460016111288,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
1895,False,"{'a': 0.5, 'e': 0.09522581907334607}",30,0,-77.43201182877523,"{0: 24, 1: 0, 2: 2, 3: 4, 4: 0}",0
1896,False,"{'a': 0.5, 'e': 0.09445033027086074}",20,0,-17.356155929505405,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1897,False,"{'a': 0.5, 'e': 0.09367478415204564}",20,0,7.7493554402794125,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1898,False,"{'a': 0.5, 'e': 0.09289918118753351}",25,0,4.63546336603919,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1899,False,"{'a': 0.5, 'e': 0.09212352184799223}",25,0,-45.78087933456341,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
1900,False,"{'a': 0.5, 'e': 0.09134780660412387}",20,0,-3.4164163729795987,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1901,False,"{'a': 0.5, 'e': 0.09057203592666378}",20,0,-38.18821748609803,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
1902,False,"{'a': 0.5, 'e': 0.08979621028638184}",20,0,-49.67259634204252,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1903,False,"{'a': 0.5, 'e': 0.08902033015408038}",30,0,-59.868224741672186,"{0: 25, 1: 1, 2: 0, 3: 4, 4: 0}",0
1904,False,"{'a': 0.5, 'e': 0.0882443960005955}",30,0,-64.28490174737335,"{0: 26, 1: 0, 2: 0, 3: 3, 4: 1}",0
1905,False,"{'a': 0.5, 'e': 0.08746840829679602}",35,0,-58.942150600282154,"{0: 31, 1: 0, 2: 2, 3: 1, 4: 1}",0
1906,False,"{'a': 0.5, 'e': 0.08669236751358265}",20,0,-22.704404179596327,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1907,False,"{'a': 0.5, 'e': 0.08591627412188917}",20,0,-45.44045338859137,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
1908,False,"{'a': 0.5, 'e': 0.08514012859268039}",25,0,-43.51793893862455,"{0: 21, 1: 1, 2: 0, 3: 3, 4: 0}",0
1909,False,"{'a': 0.5, 'e': 0.08436393139695346}",30,0,-26.13471736093988,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
1910,False,"{'a': 0.5, 'e': 0.08358768300573684}",30,0,-121.65562887726514,"{0: 22, 1: 1, 2: 0, 3: 7, 4: 0}",0
1911,False,"{'a': 0.5, 'e': 0.08281138389008942}",25,0,-52.95521505325989,"{0: 21, 1: 0, 2: 1, 3: 3, 4: 0}",0
1912,False,"{'a': 0.5, 'e': 0.08203503452110153}",20,0,-5.335737183406133,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1913,False,"{'a': 0.5, 'e': 0.081258635369894}",20,0,-34.96801701910912,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1914,False,"{'a': 0.5, 'e': 0.0804821869076172}",20,0,-34.50591614521832,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1915,False,"{'a': 0.5, 'e': 0.0797056896054523}",20,0,-1.6707040681743839,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1916,False,"{'a': 0.5, 'e': 0.07892914393460923}",25,0,-36.6373429423288,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
1917,False,"{'a': 0.5, 'e': 0.07815255036632796}",25,0,-32.554962937674205,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
1918,False,"{'a': 0.5, 'e': 0.0773759093718775}",25,0,-51.35711353447521,"{0: 21, 1: 0, 2: 1, 3: 3, 4: 0}",0
1919,False,"{'a': 0.5, 'e': 0.07659922142255496}",30,0,-9.521099381199654,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
1920,False,"{'a': 0.5, 'e': 0.07582248698968663}",20,0,-29.694044607306637,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1921,False,"{'a': 0.5, 'e': 0.07504570654462704}",30,0,-29.447332369174084,"{0: 27, 1: 0, 2: 0, 3: 3, 4: 0}",0
1922,False,"{'a': 0.5, 'e': 0.07426888055875792}",20,0,-30.176963053025013,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1923,False,"{'a': 0.5, 'e': 0.07349200950348957}",20,0,12.856575436970537,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1924,False,"{'a': 0.5, 'e': 0.0727150938502587}",20,0,-24.040553071120012,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1925,False,"{'a': 0.5, 'e': 0.07193813407052979}",25,0,7.876112852600629,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1926,False,"{'a': 0.5, 'e': 0.0711611306357941}",25,0,6.07295066744873,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1927,False,"{'a': 0.5, 'e': 0.0703840840175687}",25,0,-14.696832918760274,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
1928,False,"{'a': 0.5, 'e': 0.06960699468739774}",20,0,-35.04863809528435,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
1929,False,"{'a': 0.5, 'e': 0.06882986311685044}",20,0,-17.321797468665256,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1930,False,"{'a': 0.5, 'e': 0.06805268977752228}",25,0,-36.478204935037134,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
1931,False,"{'a': 0.5, 'e': 0.06727547514103413}",30,0,-74.32555682458839,"{0: 24, 1: 1, 2: 0, 3: 5, 4: 0}",0
1932,False,"{'a': 0.5, 'e': 0.06649821967903119}",30,0,3.030966726423622,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1933,False,"{'a': 0.5, 'e': 0.06572092386318418}",20,0,-2.420759005168037,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1934,False,"{'a': 0.5, 'e': 0.06494358816518825}",25,0,-14.22071477773407,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
1935,False,"{'a': 0.5, 'e': 0.0641662130567621}",30,0,35.145453084458644,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1936,False,"{'a': 0.5, 'e': 0.06338879900964924}",20,0,-132.69920524910708,"{0: 14, 1: 0, 2: 1, 3: 3, 4: 2}",0
1937,False,"{'a': 0.5, 'e': 0.06261134649561592}",30,0,-45.05737828621248,"{0: 26, 1: 0, 2: 1, 3: 3, 4: 0}",0
1938,False,"{'a': 0.5, 'e': 0.06183385598645241}",25,0,8.23818112691408,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1939,False,"{'a': 0.5, 'e': 0.06105632795397203}",20,0,20.83896236054298,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1940,False,"{'a': 0.5, 'e': 0.060278762870010175}",20,0,20.760635031082003,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1941,False,"{'a': 0.5, 'e': 0.05950116120642565}",20,0,-15.78154263763757,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1942,False,"{'a': 0.5, 'e': 0.058723523435098575}",20,0,-25.470981368413657,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1943,False,"{'a': 0.5, 'e': 0.05794585002793161}",25,0,20.2924664819812,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1944,False,"{'a': 0.5, 'e': 0.057168141456849064}",35,0,-77.67054761353322,"{0: 30, 1: 0, 2: 0, 3: 5, 4: 0}",0
1945,False,"{'a': 0.5, 'e': 0.056390398193795925}",25,0,5.894737856711362,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1946,False,"{'a': 0.5, 'e': 0.055612620710738886}",25,0,4.938098126263943,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1947,False,"{'a': 0.5, 'e': 0.05483480947966541}",20,0,22.3885074857121,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1948,False,"{'a': 0.5, 'e': 0.05405696497258278}",20,0,5.391004797255485,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1949,False,"{'a': 0.5, 'e': 0.05327908766151934}",20,0,15.166231617392533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1950,False,"{'a': 0.5, 'e': 0.05250117801852249}",25,0,-41.84450955011968,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 0}",0
1951,False,"{'a': 0.5, 'e': 0.051723236515659875}",30,0,-110.92895166159227,"{0: 24, 1: 0, 2: 1, 3: 4, 4: 1}",0
1952,False,"{'a': 0.5, 'e': 0.0509452636250185}",20,0,-50.652245228230996,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
1953,False,"{'a': 0.5, 'e': 0.05016725981870374}",20,0,-41.6145903422304,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
1954,False,"{'a': 0.5, 'e': 0.04938922556884063}",25,0,-66.22566764897073,"{0: 21, 1: 0, 2: 0, 3: 4, 4: 0}",0
1955,False,"{'a': 0.5, 'e': 0.04861116134757178}",20,0,2.9066151126659374,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1956,False,"{'a': 0.5, 'e': 0.047833067627058655}",25,0,27.01322103487196,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1957,False,"{'a': 0.5, 'e': 0.04705494487948063}",20,0,-8.346699295027399,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1958,False,"{'a': 0.5, 'e': 0.046276793577034014}",35,0,5.900842154802355,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
1959,False,"{'a': 0.5, 'e': 0.045498614191933136}",30,0,-27.920273299559994,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
1960,False,"{'a': 0.5, 'e': 0.044720407196409344}",20,0,-43.3030461737455,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
1961,False,"{'a': 0.5, 'e': 0.04394217306271007}",20,0,-0.9744004434679026,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1962,False,"{'a': 0.5, 'e': 0.04316391226310013}",20,0,9.636076275583745,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1963,False,"{'a': 0.5, 'e': 0.0423856252698596}",20,0,9.906606242813355,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1964,False,"{'a': 0.5, 'e': 0.04160731255528516}",20,0,-103.32179275934077,"{0: 14, 1: 0, 2: 0, 3: 6, 4: 0}",0
1965,False,"{'a': 0.5, 'e': 0.040828974591689056}",25,0,-2.8535248487579414,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1966,False,"{'a': 0.5, 'e': 0.04005061185139821}",30,0,28.23514019269733,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1967,False,"{'a': 0.5, 'e': 0.03927222480675547}",20,0,-1.485766483105396,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1968,False,"{'a': 0.5, 'e': 0.03849381393011754}",35,0,14.687475887229365,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
1969,False,"{'a': 0.5, 'e': 0.03771537969385625}",30,0,-27.50644521318788,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
1970,False,"{'a': 0.5, 'e': 0.03693692257035761}",30,0,11.325856667681997,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1971,False,"{'a': 0.5, 'e': 0.03615844303202086}",20,0,-30.353973885385095,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1972,False,"{'a': 0.5, 'e': 0.03537994155125949}",25,0,7.402615747102279,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1973,False,"{'a': 0.5, 'e': 0.03460141860050031}",25,0,-18.13061303113392,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
1974,False,"{'a': 0.5, 'e': 0.033822874652182505}",20,0,-1.2823108387807962,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1975,False,"{'a': 0.5, 'e': 0.03304431017875888}",20,0,-63.69509039020311,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
